id,name,category,ingredient,recipe
30,우유식빵,['메인요리'],"[['우유', '240g'], ['설탕', '45g'], ['소금', '6g'], ['인스턴트 드라이 이스트', '6g'], ['강력분', '350g'], ['무염버터', '40g']]","['볼에 우유와 설탕, 소금, 인스턴트 드라이 이스트를 넣고 거품기로 잘 섞어주세요. (tip. 우유는 전자레인지에 20초 정도 돌려 미지근한 상태로 준비해 주세요)', '볼에 강력분을 넣고 알뜰 주걱으로 가볍게 섞어주세요. 실온 상태의 버터를 넣고 밀가루가 안 보일 때까지 손으로 반죽해 주세요. 랩으로 씌워 20분간 발효시켜 주세요. (tip. 버터는 부드러운 실온 상태로 준비해 주세요)', '반죽의 바닥면을 길게 늘린 후 올려 접어주세요. 이 과정을 10번 정도 반복한 후 20분간 발효시켜 주세요. 이 과정을 한 번 더 반복한 후, 2배 정도 부풀어 오를 때까지 30분간 더 발효시켜 주세요. (tip. 실내 온도 27도 기준으로, 온도에 따라 발효시간은 달라질 수 있어요)', '부풀어 오른 반죽을 바닥에 두고 주먹으로 두들겨 가스를 뺀 후 3등분 해주세요. 표면을 매끄럽고 둥글게 성형 후 천을 덮어 15분간 휴지시켜 주세요.', '손으로 반죽을 납작하게 눌러 가스를 제거한 후 밀대로 길게 밀어주세요. 위, 아래를 접은 후 돌돌 말아 끝을 꼬집어 고정해 주세요. 식빵틀에 반죽을 넣고 살짝 누른 후 천으로 덮어 40분간 발효시켜 주세요. 겉면에 우유를 바른 후 170도로 예열된 오븐에서 25분간 구워주세요.  (tip. 반죽이 2배 정도 부풀어 오를 때까지 발효시켜 주세요)  (tip. 실내 온도 27도 기준으로, 온도에 따라 발효시간은 달라질 수 있어요) (tip. 오븐의 사양에 따라 시간을 조절해 주세요)', '오븐에서 꺼낸 식빵틀을 바닥에 세게 내려친 후 식빵을 꺼내 주세요. 완성된 우유 식빵을 맛있게 즐겨주세요.']"
31,카스테라 호빵,"['간식', '메인요리']","[['단팥 호빵', '2개(180g)'], ['고구마', '2개(280g)'], ['생크림', '180g'], ['설탕', '10g'], ['카스테라 빵', '1개(140g)']]","['깨끗이 씻은 고구마의 양 끝을 약간 잘라주세요. 찜기에 김이 오르면 고구마를 넣고 20분 정도 푹 익혀주세요. 볼에 삶은 고구마를 넣고 으깬 후 채반에 곱게 내려주세요. (tip. 고구마를 찌기 전에 양 끝을 자르면 수분이 빠지면서 단맛이 높아져요)', '카스테라의 갈색 부분을 칼로 떼어낸 후 푸드 프로세서에 넣고 곱게 갈아주세요.', '볼에 생크림과 설탕을 넣고 휘핑해 주세요. 준비해 둔 고구마에 생크림을 조금씩 넣어 골고루 섞어주세요. (tip. 고구마의 수분 함량에 따라 생크림의 양을 조절해 주세요)', '호빵 바닥의 종이를 떼어내 주세요. 바닥면에 물을 살짝 뿌린 후 윗면에는 식용유를 발라주세요. 에어프라이어에 호빵을 넣고 160도로 10분 정도 구워주세요. 구워낸 호빵을 식힘망에 올려 한김 식혀주세요. (tip. 에어프라이어의 성능에 따라 시간을 조절해 주세요) (tip. 냉동 호빵의 경우 상온에서 충분히 해동해 주세요)', '호빵을 생크림-카스테라 가루 순으로 묻혀주세요. 완성된 카스테라 호빵을 맛있게 즐겨주세요.  (tip. 냉장고에 넣어두었다가 차갑게 드셔도 좋아요)']"
32,딸기라떼,['간단요리'],"[['딸기', '400g(15개)'], ['흰 설탕', '400g'], ['레몬', '1개(레몬즙 4큰술)'], ['딸기청', '3큰술'], ['생딸기', '2개'], ['우유', '1컵'], ['물', '1L'], ['식초', '1큰술']]","['딸기는 식초물에 1분 정도 담갔다가 흐르는 물에 살살 흔들어 씻어 물기를 제거해주세요. 물기를 제거한 딸기는 꼭지를 떼고 작게 썰거나 포크로 으깨 주세요.', '볼에 딸기와 설탕을 켜켜이 담고 레몬즙을 올려 살살 버무려주세요.', '설탕이 녹으면 소독한 유리병에 담고 뚜껑을 닫아주세요. (tip. 반나절 실온에 두었다가 냉장 보관해 이틀 정도 숙성시켜 주세요)', '유리컵에 딸기청과 우유를 넣어 맛있게 즐겨주세요.']"
33,클램차우더 수프,"['간단요리', '메인요리']","[['모시조개', '600g'], ['베이컨', '4줄'], ['감자', '1개'], ['샐러리', '1줄기'], ['양파', '1/2개'], ['마늘', '1쪽'], ['버터', '2큰술'], ['밀가루', '2큰술'], ['우유', '2컵'], ['소금', '약간'], ['후춧가루', '약간'], ['파슬리 가루', '약간'], ['물', '1컵'], ['청주', '2큰술'], ['샐러리 줄기', '약간'], ['마늘', '2쪽']]","['모시조개는 소금물에 담가 해감한 후 깨끗이 씻어 냄비에 담고 조개 삶은 국물 재료를 넣어 조개 껍데기가 벌어질 때까지 끓여주세요.', '조갯살은 발라내어 굵게 다지고 조개 삶은 육수는 따로 체에 걸러주세요.', '마늘은 편으로 자르고 베이컨과 감자, 샐러리, 양파는 사방 1cm 크기로 잘라주세요.', '냄비에 버터를 넣어 녹이고 마늘, 베이컨, 감자, 샐러리, 양파를 2분 정도 볶다가 밀가루를 넣고 약불에서 재료와 밀가루가 고루 섞일 때까지 볶다가 조개 삶은 국물 1컵과 우유를 넣어 감자가 익을 때까지 10분 정도 끓여주세요. (tip. 중불에서 주걱으로 저어두면서 끓여주세요)', '수프에 조갯살을 넣고 약간의 소금과 후추로 간을 한 후 2분 정도 끓인 후 그릇에 담고 파슬리 가루를 뿌려주세요.']"
34,베일리스 밀크,['간단요리'],"[['베일리스', '30ml'], ['우유', '90ml'], ['얼음', '적당량'], ['에스프레소(생략 가능)', '적당량']]","['유리잔에 얼음을 넣어주세요.', '잔에 우유를 넣고 베일리스를 담아주세요. (tip. 기호에 따라 베일리스와 우유를 1:2 또는 1:3 비율로 넣어주세요)', '잘 저어서 맛있게 즐겨주세요. (tip. 기호에 따라 에스프레소를 넣어 카페 라떼로 즐겨보세요)']"
35,우유 수육,"['안주', '메인요리']","[['우유', '500ml'], ['돼지고기(통삼겹살)', '400g'], ['마늘', '5쪽'], ['생강', '1쪽'], ['월계수 잎', '2장'], ['통후추', '약간'], ['소금', '약간'], ['후춧가루', '약간']]","['달군 팬에 오일을 두르고 통삼겹살을 올려주세요. 소금과 후춧가루를 뿌린 후 겉면을 바삭하게 구워주세요.', '냄비에 통삼겹살과 우유, 마늘, 생강, 월계수잎, 통후추를 넣어주세요.', '30분 정도 중불로 끓이다가 고기를 뒤집은 후 중약불로 줄여 30분 정도 더 삶아주세요.', '완성된 우유 수육을 먹기 좋게 썰어 맛있게 즐겨주세요. (tip. 기호에 따라 백김치와 새우젓을 곁들여 주세요)']"
36,버터 김치 고구마,"['간식', '간단요리', '메인요리']","[['고구마', '2개'], ['버터', '2큰술'], ['피자치즈', '50g'], ['작게 썬 김치', '한 줌(30g)'], ['파슬리 가루', '약간']]","['깨끗이 씻은 고구마를 내열용기에 올린 후 오븐에서 230도로 50분간 구워주세요.  (tip. 오븐의 사양에 따라 시간을 조절해 주세요)', '구운 고구마 가운데 칼집을 넣고 버터와 작게 썬 김치, 꿀, 피자치즈를 넣어 오븐에서 180도로 5분간 더 구워주세요.', '접시에 담아 파슬리 가루를 뿌린 후 맛있게 즐겨주세요.']"
37,깔루아 밀크,['간단요리'],"[['깔루아', '30ml'], ['우유', '90ml'], ['얼음', '적당량'], ['휘핑크림', '100ml'], ['설탕', '10g'], ['바닐라 익스트랙', '약간'], ['다크 초콜릿 파우더', '약간']]","['유리잔에 얼음을 넣어주세요. (tip. 하이볼용 큰 얼음을 넣으면 얼음이 천천히 녹아 더 맛있게 즐길 수 있답니다)', '깔루아를 담고 우유를 천천히 담아주세요. (tip. 기호에 따라 깔루아와 우유를 1:2 또는 1:3 비율로 넣어주세요)', '잘 저어서 맛있게 즐겨주세요. (tip. 우유 위에 부드러운 휘핑크림을 올린 후 다크 초콜릿 파우더를 뿌려 풍미를 더해보세요)']"
38,CCA 주스,"['간단요리', '메인요리']","[['사과', '2개'], ['당근', '1개'], ['양배추', '1/8개']]","['사과, 당근, 양배추를 깨끗하게 씻어 주세요. 사과는 씨 부분을 제거해 주세요. 휴롬 착즙기에 재료를 모두 넣고 착즙해 주세요.', '유리잔에 주스를 담아 건강하게 즐겨주세요.']"
39,웨지감자튀김,"['간식', '안주']","[['킹감자', '2개(500g)'], ['파슬리가루', '약간'], ['튀김가루', '1/2컵'], ['소금', '약간'], ['후춧가루', '약간']]","['감자는 껍질째 깨끗이 씻은 후 웨지 모양으로 잘라주세요.', '끓는 물에 감자를 넣어 8분 정도 삶아 체에 받쳐 물기를 빼주세요.', '감자의 물기를 제거한 후 가루 양념 재료를 고루 묻혀주세요.', '170도로 달군 기름에 튀겨 식힌 후 한 번 더 센 온도에서 바삭하게 튀겨주세요.', '튀긴 감자에 기호에 따라 파슬리 가루를 뿌린 후 케찹이나 치즈소스 등을 곁들여 즐겨주세요.']"
40,통감자 오븐구이,"['간식', '메인요리']","[['킹감자', '4개'], ['베이컨', '4장'], ['실파', '1개'], ['체다치즈', '1/2컵'], ['버터', '2큰술'], ['사워크림', '2큰술'], ['소금', '약간'], ['후춧가루', '약간'], ['올리브오일', '적당량']]","['감자는 껍질 째 깨끗이 씻은 후 오븐팬에 올려 올리브오일과 소금, 후춧가루를 뿌려 200도에서 50분 정도 구워주세요. (tip. 전자레인지 용기에 담아 랩을 씌운 후 레인지로 익히면 간단하답니다)', '베이컨은 1cm 길이로 자른 후 달군 팬에 노릇하게 구워주세요. 실파는 송송 썰어주세요.', '익힌 감자의 가운데 칼집을 낸 후 가운데를 벌려 주세요. 감자 가운데에 소금, 후춧가루를 뿌린 후 버터를 1작은술씩 넣어주세요.', '체다치즈를 뿌린 후 사워크림을 올려주세요. 베이컨과 실파, 소금, 후춧가루를 뿌려 완성해 주세요.']"
41,피스타치오 잼,"['간단요리', '메인요리']","[['피스타치오', '1컵(150g)'], ['카놀라유', '4큰술(40g)'], ['소금', '두 꼬집(2g)'], ['설탕', '1큰술']]","['피스타치오는 겉껍질을 벗긴 후 오픈 팬에 넓게 깔은 후 160도로 예열된 오븐에서 5분 정도 구워주세요.', '구운 피스타치오를 믹서기에 넣어 곱게 갈아주세요. (tip. 기호에 따라 피스타치오 속 껍질을 벗긴 후 만들면 더욱 부드러운 식감으로 드실 수 있답니다)', '카놀라유와 소금, 설탕을 넣어 한 번 더 갈아주세요.', '소독된 유리병에 피스타치오 잼을 담아 보관해 주세요. (tip. 냉장고에서 최대 2개월 보관 가능해요)', '구운 빵에 피스타치오 잼을 곁들여 맛있게 즐겨주세요. (tip. 기호에 따라 아이스크림에 곁들여 드셔도 맛있게 드실 수 있답니다)']"
42,참치 야채전,"['밑반찬', '메인요리']","[['참치캔', '2개(160g)'], ['달걀', '2개'], ['양파', '1/2개(80g)'], ['당근', '1/5개(60g)'], ['애호박', '1/5개(60g)'], ['표고버섯', '3개'], ['청양고추', '3개'], ['대파 흰 부분', '1/2대'], ['통깨', '1큰술'], ['부침가루', '4큰술'], ['소금', '1/2작은술'], ['후춧가루', '약간']]","['양파, 당근, 애호박, 청양고추, 대파, 표고버섯은 잘게 다져주세요.', '볼에 다진 채소와 참치, 참치 기름 1개 분량을 넣고 소금 후추로 간을 해 섞어주세요.  (tip. 부침가루와 참치에 이미 간이 되어 있으니 소금은 조금만 넣어주세요)', '달걀을 넣고 섞은 후 부침가루를 넣고 섞어주세요.', '팬에 식용유를 두르고 5단에서 2분간 달궈주세요.', '반죽의 1/2양을 1큰술씩 떠서 올려주세요. 4단에서 2분간 익힌 후 올린 순서대로 뒤집어주세요.', '뒤집은 전을 5단에서 2분간 익혀주세요. 나머지 반죽도 1큰술씩 떠 올린 후 4단에서 2분간 익힌 후 올린 순서대로 뒤집어주세요. 뒤집은 전을 5단에서 2분간 익혀주세요.', '완성된 참치 야채전을 접시에 담아 맛있게 즐겨주세요.']"
43,사태 떡찜,"['밑반찬', '메인요리']","[['사태', '700g'], ['가래떡', '2줄(130g)'], ['당근', '1/2개'], ['표고버섯', '4개'], ['밤', '한 줌(100g)'], ['잣가루', '약간'], ['통깨', '약간'], ['대파', '1/2개'], ['통후추', '10알'], ['청주', '1/2컵'], ['간장', '3큰술'], ['다진 대파', '2큰술'], ['참기름', '1큰술'], ['다진 마늘', '1큰술'], ['청주', '1큰술'], ['배즙', '2큰술'], ['설탕', '3큰술'], ['후춧가루', '약간']]","['냄비에 사태와 물 2L를 넣고 5단에서 60분간 끓여주세요.', '볼에 양념 재료를 넣고 섞어주세요.', '가래떡과 당근은 한입 크기로 썰고 표고는 4등분 해주세요.', '삶은 사태는 한 김 식힌 후 한입 크기로 썰어주세요.', '냄비에 사태와 당근, 밤, 양념장을 넣고 물 4컵을 부어 6단에서 20분간 익혀주세요.  (tip. 사태 삶은 물을 섞어서 사용하면 더욱 감칠맛이 깊어져요)', '표고버섯과 떡을 넣고 뚜껑을 덮어 5단에서 20분간 졸여주세요.', '완성된 사태 떡찜을 접시에 담아 잣가루, 통깨를 뿌려 맛있게 즐겨주세요.']"
44,명란 연근전,"['채식', '메인요리']","[['연근', '1/2개(600g)'], ['명란', '100g'], ['식용유', '3큰술'], ['찹쌀가루', '1/2컵'], ['유자청', '1/2큰술'], ['간장', '1/2큰술'], ['레몬즙', '1큰술'], ['다진 청양고추', '1개 분량']]","['연근은 필러로 껍질을 제거하고 0.5cm 두께로 썰어 주세요.', '명란은 반으로 갈라 속을 살살 긁어 내 껍질을 제거해 주세요.', '연근에 명란을 채워주세요. 찹쌀가루를 약간 묻혀 털어내 주세요.', '팬에 식용유를 두르고 5단에서 2분간 달궈주세요.', '6단에서 연근을 올려 3분 30초간 뒤집어가며 노릇하게 구워주세요.  (tip. 한 번에 연근을 많이 넣으면 팬의 온도가 떨어지니 2번에 나누어 넣어 구워주세요)', '소스 재료를 섞어주세요.', '완성된 명란 연근전을 접시에 담아 소스와 함께 맛있게 즐겨주세요.']"
45,고구마 치즈전,"['간식', '퓨전', '안주', '메인요리']","[['고구마', '2개(250g)'], ['모짜렐라 치즈', '1컵(100g)'], ['소금', '1작은술'], ['식용유', '3큰술'], ['전분', '2큰술']]","['고구마는 껍질을 필러로 제거하고 얇게 채를 썰어주세요.', '채썬 고구마에 소금을 넣고 10분간 절여주세요.', '고구마에 전분을 넣어 가볍게 섞어주세요.', '팬에 기름을 두르고 6단에서 1분간 예열해 주세요.', '고구마 반죽을 손바닥만한 크기로 올린 후 얇게 펼치고 5단에서 4분간 구워주세요.', '뒤집어서 치즈를 올리고 5단에서 2분간 구워주세요.', '뒤집어서 5단에서 2분간 구워 치즈를 노릇하게 녹여주세요.', '완성된 고구마 치즈전을 접시에 담아 맛있게 즐겨주세요.']"
46,소고기 무나물,"['밑반찬', '메인요리']","[['무', '1/2개(500g)'], ['불고기감 소고기', '100g'], ['물', '150ml'], ['소금', '1작은술'], ['소금', '2꼬집'], ['참기름', '1큰술'], ['통깨', '약간']]","['무는 채칼로 곱게 채썰거나 칼로 약 0.4mm 두께로 편썰어 곱게 채를 썰어주세요.', '소고기도 무 두께 비슷하게 채썰어 소금으로 밑간해 주세요.', '팬에 무와 소금, 참기름을 넣고 6단에서 3분간 볶아주세요.', '물을 넣고 뚜껑을 덮어 6단에서 4분 30초간 익혀주세요.', '무를 건져내고 국물이 자작한 팬에 밑간해 둔 소고기를 넣고 6단에서 3분간 볶아주세요.', '무와 소고기, 통깨를 가볍게 버무려 주세요.', '완성된 소고기 무나물을 그릇에 담아 맛있게 즐겨주세요.']"
47,애호박 맛살전,"['밑반찬', '메인요리']","[['애호박', '1개'], ['맛살', '4개(130g)'], ['양파', '1/2개'], ['당근', '1/5개'], ['홍고추', '1개'], ['소금', '1작은술'], ['식용유', '4큰술'], ['밀가루', '4큰술'], ['달걀', '2개'], ['소금', '한 꼬집']]","['애호박은 가운데 칼집을 넣어 주머니 모양으로 0.5cm 두께로 썰어주세요.', '애호박에 소금을 뿌려 밑간해 주세요. 애호박에서 수분이 나오면 키친타월로 물기를 제거해 주세요.', '맛살은 잘게 찢고 양파, 당근, 홍고추는 다져 주세요.', '애호박에 밀가루를 입힌 후 달걀물을 적셔주세요.', '남은 달걀물에 맛살과 다진 채소를 넣고 섞어 소를 준비해 애호박에 넣어주세요.', '팬에 식용유를 두르고 5단에서 2분간 달궈주세요.', '애호박 맛살전을 팬에 올려 5단에서 1분30초간 구워주세요. 뒤집어서 1분30초간 더 구워주세요.  (tip. 한 번에 다 올리지 말고 두 번에 나눠 부쳐주세요)', '완성된 애호박 맛살전을 접시에 담아 맛있게 즐겨주세요.']"
